tweet_id,tweet_time,tweet_text,location,retweets
1445183478455156742,2021-10-05 00:26:06,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/Eav2wSfWmz,"Alaska, USA",0
1445183044755808260,2021-10-05 00:24:22,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/LM6ofQZ57N,"Columbus, OH",0
1445182022457171978,2021-10-05 00:20:18,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/tlmKVT72xn,"Virginia, USA",0
1445181733553512450,2021-10-05 00:19:10,"#Tucker ""Why is the CDC lying to America about Pfizer vaccine being FDA approved?"" Senator Ron Johnson.","Fort Lauderdale, FL",1
1445181292589559809,2021-10-05 00:17:24,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/cLuVZa5CGt,"West Freehold, NJ",0
1445180850425974788,2021-10-05 00:15:39,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/b61WoqGS8M,"Florida, USA",0
1445180828246548483,2021-10-05 00:15:34,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/WegYte6aMx,"Shakopee, MN",0
1445179923711373313,2021-10-05 00:11:58,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/nXkp0B8myH,"Branford, CT",0
1445179844954923014,2021-10-05 00:11:39,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/6sz2a4PCke,"Green Tree, PA",0
1445179659562496000,2021-10-05 00:10:55,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/XLPta8KSm5,"Arlington, TX",0
1445178510591643650,2021-10-05 00:06:21,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/OTvWDLDomM,"Florida, USA",0
1445178121548967937,2021-10-05 00:04:48,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/8mCwPl4Tn3,"Georgia, USA",0
1445178058705604608,2021-10-05 00:04:33,Today I got my 3rd dose (booster) of the @Pfizer vaccine at @CVSPharmacy. Please get vaccinated to help protect people in your life and yourself. Help end this pandemic. https://t.co/GhKXASnZCR,"Manhattan, NY",0
